"Transcript_ID"	"Accession_ID"
"TRINITY_DN33616_c0_g1_i1"	"Q96RE9"
"TRINITY_DN685_c0_g1_i15"	"Q96RE9"
"TRINITY_DN685_c0_g1_i17"	"Q96RE9"
"TRINITY_DN685_c0_g1_i8"	"Q96RE9"
"TRINITY_DN4306_c0_g1_i1"	"Q96RE9"
"TRINITY_DN6598_c1_g1_i1"	"Q96RE9"
"TRINITY_DN6598_c1_g1_i2"	"Q96RE9"
"TRINITY_DN3730_c0_g1_i15"	"Q96RE9"
"TRINITY_DN3730_c0_g1_i19"	"Q96RE9"
"TRINITY_DN3730_c0_g1_i7"	"Q96RE9"
"TRINITY_DN12930_c0_g1_i2"	"Q96RE9"
"TRINITY_DN12930_c0_g1_i9"	"Q96RE9"
"TRINITY_DN13392_c0_g1_i1"	"Q96RE9"
"TRINITY_DN3004_c0_g1_i3"	"Q96RE9"
"TRINITY_DN1230_c2_g1_i2"	"Q96RE9"
"TRINITY_DN1230_c2_g1_i3"	"Q96RE9"
"TRINITY_DN5870_c0_g2_i3"	"Q96RE9"
"TRINITY_DN3015_c0_g1_i7"	"Q5XH07"
"TRINITY_DN3015_c0_g1_i8"	"Q5XH07"
"TRINITY_DN30630_c0_g1_i1"	"Q05754"
"TRINITY_DN10498_c0_g1_i1"	"Q9NRA2"
"TRINITY_DN2768_c0_g1_i12"	"Q9NRA2"
"TRINITY_DN10041_c0_g1_i1"	"Q9NRA2"
"TRINITY_DN10041_c0_g1_i7"	"Q9NRA2"
"TRINITY_DN14521_c0_g1_i2"	"Q9NRA2"
"TRINITY_DN4125_c0_g1_i10"	"Q9NRA2"
"TRINITY_DN4125_c0_g1_i15"	"Q9NRA2"
"TRINITY_DN4125_c0_g1_i5"	"Q9NRA2"
"TRINITY_DN11763_c0_g3_i1"	"Q9NRA2"
"TRINITY_DN35357_c0_g1_i1"	"Q9NRA2"
"TRINITY_DN35357_c0_g1_i2"	"Q9NRA2"
"TRINITY_DN35357_c0_g1_i3"	"Q9NRA2"
"TRINITY_DN5057_c0_g1_i3"	"Q9NRA2"
"TRINITY_DN5057_c0_g1_i4"	"Q9NRA2"
"TRINITY_DN3281_c0_g1_i2"	"P0DP35"
"TRINITY_DN3281_c0_g1_i4"	"P0DP35"
"TRINITY_DN8427_c0_g1_i3"	"P0DP35"
"TRINITY_DN8427_c0_g1_i4"	"P0DP35"
"TRINITY_DN30469_c0_g1_i1"	"P0DP35"
"TRINITY_DN35384_c0_g1_i1"	"Q16720"
"TRINITY_DN27310_c0_g1_i1"	"Q16720"
"TRINITY_DN17052_c0_g1_i1"	"Q5RJS9"
"TRINITY_DN17052_c0_g1_i2"	"Q5RJS9"
"TRINITY_DN1338_c0_g1_i1"	"Q9XSC3"
"TRINITY_DN1338_c0_g1_i2"	"Q9XSC3"
"TRINITY_DN1338_c0_g1_i3"	"Q9XSC3"
"TRINITY_DN1338_c0_g1_i4"	"Q9XSC3"
"TRINITY_DN26806_c0_g1_i1"	"Q5ISC6"
"TRINITY_DN30321_c0_g1_i1"	"Q5ISC6"
"TRINITY_DN914_c0_g1_i10"	"B4GVM9"
"TRINITY_DN914_c0_g1_i20"	"B4GVM9"
"TRINITY_DN914_c0_g1_i23"	"B4GVM9"
"TRINITY_DN914_c0_g1_i27"	"B4GVM9"
"TRINITY_DN914_c0_g1_i31"	"B4GVM9"
"TRINITY_DN914_c0_g1_i33"	"B4GVM9"
"TRINITY_DN914_c0_g1_i35"	"B4GVM9"
"TRINITY_DN914_c0_g1_i36"	"B4GVM9"
"TRINITY_DN914_c0_g1_i7"	"B4GVM9"
"TRINITY_DN35136_c0_g1_i1"	"Q8Y2E1"
"TRINITY_DN1618_c0_g1_i1"	"Q8Y2E1"
"TRINITY_DN1618_c0_g1_i2"	"Q8Y2E1"
"TRINITY_DN4403_c2_g1_i5"	"Q5TM63"
"TRINITY_DN2029_c0_g1_i4"	"Q90ZK6"
"TRINITY_DN31751_c0_g1_i1"	"Q9BX51"
"TRINITY_DN12272_c0_g1_i1"	"P52786"
"TRINITY_DN54_c7_g1_i1"	"P50882"
"TRINITY_DN23039_c0_g1_i1"	"P50882"
"TRINITY_DN23039_c1_g1_i1"	"P50882"
"TRINITY_DN31621_c0_g1_i1"	"P50882"
"TRINITY_DN18918_c7_g1_i1"	"P50882"
"TRINITY_DN18918_c0_g2_i1"	"P50882"
"TRINITY_DN18918_c0_g1_i1"	"P50882"
"TRINITY_DN18918_c0_g1_i3"	"P50882"
"TRINITY_DN18918_c2_g1_i1"	"P50882"
"TRINITY_DN20932_c0_g1_i1"	"P50882"
"TRINITY_DN22085_c0_g1_i1"	"P50882"
"TRINITY_DN23605_c0_g1_i1"	"P11166"
"TRINITY_DN15875_c0_g1_i1"	"P11166"
"TRINITY_DN3185_c0_g1_i2"	"Q6PNC0"
"TRINITY_DN3185_c0_g1_i4"	"Q6PNC0"
"TRINITY_DN35689_c0_g1_i1"	"Q6PNC0"
"TRINITY_DN25798_c0_g1_i1"	"Q6PNC0"
"TRINITY_DN37892_c0_g1_i1"	"P70188"
"TRINITY_DN36256_c0_g1_i1"	"P70188"
"TRINITY_DN4758_c0_g1_i1"	"Q96IW7"
"TRINITY_DN4758_c0_g1_i2"	"Q96IW7"
"TRINITY_DN32764_c0_g1_i1"	"O00160"
"TRINITY_DN4803_c2_g1_i1"	"O00160"
"TRINITY_DN21672_c0_g1_i1"	"O00160"
"TRINITY_DN9243_c0_g3_i1"	"O94889"
"TRINITY_DN9243_c0_g3_i2"	"O94889"
"TRINITY_DN9243_c0_g3_i3"	"O94889"
"TRINITY_DN9243_c0_g3_i4"	"O94889"
"TRINITY_DN37026_c0_g1_i1"	"O94889"
"TRINITY_DN34656_c0_g1_i1"	"O94889"
"TRINITY_DN1491_c0_g1_i14"	"Q8BNX1"
"TRINITY_DN1491_c0_g1_i6"	"Q8BNX1"
"TRINITY_DN40435_c0_g1_i1"	"Q8BNX1"
"TRINITY_DN25384_c7_g1_i1"	"Q68HB4"
"TRINITY_DN23181_c0_g2_i1"	"Q68HB4"
"TRINITY_DN21323_c0_g1_i1"	"Q68HB4"
"TRINITY_DN21323_c0_g1_i2"	"Q68HB4"
"TRINITY_DN21323_c0_g1_i3"	"Q68HB4"
"TRINITY_DN21323_c0_g1_i4"	"Q68HB4"
"TRINITY_DN21323_c0_g1_i5"	"Q68HB4"
"TRINITY_DN21323_c0_g1_i8"	"Q68HB4"
"TRINITY_DN21323_c1_g1_i1"	"Q68HB4"
"TRINITY_DN17834_c6_g1_i1"	"Q68HB4"
"TRINITY_DN17834_c0_g1_i3"	"Q68HB4"
"TRINITY_DN17834_c3_g1_i1"	"Q68HB4"
"TRINITY_DN22293_c0_g1_i1"	"Q68HB4"
"TRINITY_DN10937_c0_g2_i1"	"P43308"
"TRINITY_DN10937_c0_g1_i1"	"P43308"
"TRINITY_DN15484_c1_g1_i1"	"P52170"
"TRINITY_DN3494_c0_g1_i2"	"A0NLY7"
"TRINITY_DN3494_c0_g1_i5"	"A0NLY7"
"TRINITY_DN19311_c0_g1_i1"	"Q14973"
"TRINITY_DN19311_c0_g1_i2"	"Q14973"
"TRINITY_DN28748_c0_g1_i1"	"Q9ESW0"
"TRINITY_DN26264_c0_g1_i1"	"Q9ESW0"
"TRINITY_DN2241_c0_g1_i2"	"Q9ESW0"
"TRINITY_DN36479_c0_g1_i1"	"Q64514"
"TRINITY_DN36281_c0_g1_i1"	"P73789"
"TRINITY_DN39199_c0_g1_i1"	"P73789"
"TRINITY_DN5009_c0_g1_i1"	"P73789"
"TRINITY_DN39087_c0_g1_i1"	"Q9I2Q2"
"TRINITY_DN3914_c0_g1_i1"	"Q9I2Q2"
"TRINITY_DN3914_c0_g2_i1"	"Q9I2Q2"
"TRINITY_DN39992_c0_g1_i1"	"Q9I2Q2"
"TRINITY_DN39634_c0_g1_i1"	"Q9I2Q2"
"TRINITY_DN37659_c0_g1_i1"	"Q9I2Q2"
"TRINITY_DN419_c0_g1_i3"	"P42232"
"TRINITY_DN419_c0_g1_i4"	"P42232"
"TRINITY_DN28071_c0_g1_i1"	"Q9LJD8"
"TRINITY_DN17073_c1_g1_i2"	"Q59I64"
"TRINITY_DN17073_c1_g1_i4"	"Q59I64"
"TRINITY_DN17073_c1_g1_i5"	"Q59I64"
"TRINITY_DN9133_c0_g1_i1"	"Q59I64"
"TRINITY_DN9133_c0_g1_i2"	"Q59I64"
"TRINITY_DN9133_c0_g1_i3"	"Q59I64"
"TRINITY_DN9133_c0_g1_i4"	"Q59I64"
"TRINITY_DN9133_c0_g1_i5"	"Q59I64"
"TRINITY_DN9133_c0_g1_i6"	"Q59I64"
"TRINITY_DN9133_c0_g1_i8"	"Q59I64"
"TRINITY_DN26979_c0_g1_i1"	"Q59I64"
"TRINITY_DN26979_c0_g1_i2"	"Q59I64"
"TRINITY_DN4747_c0_g1_i1"	"Q9NQZ5"
"TRINITY_DN1614_c0_g1_i2"	"Q9NQZ5"
"TRINITY_DN1614_c0_g1_i4"	"Q9NQZ5"
"TRINITY_DN827_c2_g1_i9"	"Q2KI58"
"TRINITY_DN29848_c0_g1_i1"	"Q2KI58"
"TRINITY_DN29848_c0_g1_i2"	"Q2KI58"
"TRINITY_DN843_c0_g1_i10"	"Q08114"
"TRINITY_DN843_c0_g1_i13"	"Q08114"
"TRINITY_DN843_c0_g1_i14"	"Q08114"
"TRINITY_DN843_c0_g1_i16"	"Q08114"
"TRINITY_DN843_c0_g1_i4"	"Q08114"
"TRINITY_DN24664_c0_g1_i1"	"Q6FTK4"
"TRINITY_DN25464_c0_g1_i1"	"Q9CAQ8"
"TRINITY_DN19635_c0_g1_i2"	"Q4V8G2"
"TRINITY_DN13436_c0_g1_i1"	"Q8TCP9"
"TRINITY_DN13436_c0_g1_i2"	"Q8TCP9"
"TRINITY_DN7908_c0_g1_i7"	"Q8TCP9"
"TRINITY_DN7279_c0_g4_i1"	"Q8TCP9"
"TRINITY_DN7279_c0_g4_i2"	"Q8TCP9"
"TRINITY_DN7279_c0_g2_i1"	"Q8TCP9"
"TRINITY_DN23242_c1_g1_i1"	"Q8TCP9"
"TRINITY_DN12806_c1_g1_i1"	"Q8TCP9"
"TRINITY_DN4754_c0_g1_i2"	"P43490"
"TRINITY_DN4754_c0_g1_i3"	"P43490"
"TRINITY_DN33133_c0_g1_i1"	"P43490"
"TRINITY_DN32131_c0_g1_i1"	"P43490"
"TRINITY_DN16864_c0_g1_i1"	"Q8WV19"
"TRINITY_DN5826_c0_g1_i1"	"Q8WV19"
"TRINITY_DN5826_c0_g1_i2"	"Q8WV19"
"TRINITY_DN30825_c0_g1_i2"	"Q6PAV2"
"TRINITY_DN30465_c0_g1_i1"	"Q6PAV2"
"TRINITY_DN6396_c0_g1_i1"	"Q6PAV2"
"TRINITY_DN27080_c0_g1_i1"	"Q9W1G0"
"TRINITY_DN33844_c0_g1_i1"	"Q9W1G0"
"TRINITY_DN423_c0_g1_i17"	"Q80WQ9"
"TRINITY_DN423_c0_g1_i4"	"Q80WQ9"
"TRINITY_DN40618_c0_g1_i1"	"Q80WQ9"
"TRINITY_DN8861_c0_g1_i2"	"Q80WQ9"
"TRINITY_DN8861_c0_g1_i3"	"Q80WQ9"
"TRINITY_DN36051_c0_g1_i1"	"Q80WQ9"
"TRINITY_DN382_c0_g1_i1"	"Q80WQ9"
"TRINITY_DN382_c0_g1_i2"	"Q80WQ9"
"TRINITY_DN32566_c0_g1_i1"	"Q2GC37"
"TRINITY_DN31777_c0_g1_i1"	"Q2GC37"
"TRINITY_DN20906_c0_g1_i1"	"Q6DCP1"
"TRINITY_DN20906_c0_g1_i2"	"Q6DCP1"
"TRINITY_DN2454_c0_g1_i1"	"Q6DCP1"
"TRINITY_DN3498_c0_g1_i1"	"Q32NY4"
"TRINITY_DN3498_c0_g1_i2"	"Q32NY4"
"TRINITY_DN7147_c0_g1_i4"	"Q9JHT5"
"TRINITY_DN21376_c0_g1_i2"	"P23798"
"TRINITY_DN19008_c1_g1_i1"	"P29691"
"TRINITY_DN20533_c6_g1_i1"	"P29691"
"TRINITY_DN20533_c0_g1_i3"	"P29691"
"TRINITY_DN16889_c1_g1_i1"	"P29691"
"TRINITY_DN16889_c1_g1_i2"	"P29691"
"TRINITY_DN16889_c1_g2_i2"	"P29691"
"TRINITY_DN16889_c3_g1_i1"	"P29691"
"TRINITY_DN22105_c0_g1_i1"	"P29691"
"TRINITY_DN17889_c0_g2_i1"	"P29691"
"TRINITY_DN24309_c0_g1_i1"	"P29691"
"TRINITY_DN2054_c0_g1_i3"	"Q6AX44"
"TRINITY_DN2054_c0_g1_i6"	"Q6AX44"
"TRINITY_DN21472_c2_g1_i1"	"Q9GRW0"
"TRINITY_DN21472_c0_g1_i1"	"Q9GRW0"
"TRINITY_DN12474_c0_g1_i1"	"Q9GRW0"
"TRINITY_DN414_c9_g1_i1"	"Q9GRW0"
"TRINITY_DN414_c7_g1_i1"	"Q9GRW0"
"TRINITY_DN414_c10_g1_i1"	"Q9GRW0"
"TRINITY_DN414_c0_g3_i1"	"Q9GRW0"
"TRINITY_DN25436_c1_g1_i1"	"Q9GRW0"
"TRINITY_DN24166_c0_g5_i1"	"Q9GRW0"
"TRINITY_DN26464_c20_g1_i1"	"Q9GRW0"
"TRINITY_DN16541_c1_g1_i1"	"Q9GRW0"
"TRINITY_DN16541_c8_g1_i1"	"Q9GRW0"
"TRINITY_DN16541_c0_g1_i15"	"Q9GRW0"
"TRINITY_DN16541_c0_g1_i16"	"Q9GRW0"
"TRINITY_DN16541_c0_g1_i2"	"Q9GRW0"
"TRINITY_DN16541_c0_g1_i3"	"Q9GRW0"
"TRINITY_DN16541_c0_g1_i5"	"Q9GRW0"
"TRINITY_DN16541_c0_g1_i7"	"Q9GRW0"
"TRINITY_DN16541_c0_g1_i8"	"Q9GRW0"
"TRINITY_DN16541_c9_g1_i1"	"Q9GRW0"
"TRINITY_DN16541_c2_g1_i1"	"Q9GRW0"
"TRINITY_DN16541_c4_g1_i1"	"Q9GRW0"
"TRINITY_DN16541_c11_g1_i1"	"Q9GRW0"
"TRINITY_DN16541_c14_g1_i1"	"Q9GRW0"
"TRINITY_DN24901_c0_g1_i1"	"Q9GRW0"
"TRINITY_DN37837_c0_g1_i1"	"Q9GRW0"
"TRINITY_DN20584_c1_g1_i1"	"Q9GRW0"
"TRINITY_DN1940_c0_g1_i1"	"Q9GRW0"
"TRINITY_DN19956_c0_g1_i2"	"Q9GRW0"
"TRINITY_DN544_c2_g1_i1"	"Q9GRW0"
"TRINITY_DN544_c1_g1_i1"	"Q9GRW0"
"TRINITY_DN544_c4_g1_i1"	"Q9GRW0"
"TRINITY_DN544_c0_g1_i1"	"Q9GRW0"
"TRINITY_DN544_c0_g1_i2"	"Q9GRW0"
"TRINITY_DN544_c0_g1_i3"	"Q9GRW0"
"TRINITY_DN544_c9_g1_i1"	"Q9GRW0"
"TRINITY_DN544_c1_g2_i1"	"Q9GRW0"
"TRINITY_DN544_c12_g1_i1"	"Q9GRW0"
"TRINITY_DN544_c7_g1_i1"	"Q9GRW0"
"TRINITY_DN544_c0_g4_i1"	"Q9GRW0"
"TRINITY_DN544_c0_g4_i2"	"Q9GRW0"
"TRINITY_DN544_c3_g1_i1"	"Q9GRW0"
"TRINITY_DN544_c0_g3_i1"	"Q9GRW0"
"TRINITY_DN544_c8_g1_i1"	"Q9GRW0"
"TRINITY_DN24712_c0_g1_i1"	"Q9GRW0"
"TRINITY_DN40132_c0_g1_i1"	"Q9GRW0"
"TRINITY_DN34225_c0_g1_i1"	"Q9GRW0"
"TRINITY_DN13700_c0_g1_i1"	"Q9GRW0"
"TRINITY_DN15843_c0_g1_i1"	"Q9GRW0"
"TRINITY_DN23143_c1_g1_i1"	"Q9GRW0"
"TRINITY_DN23143_c0_g1_i1"	"Q9GRW0"
"TRINITY_DN4787_c0_g2_i5"	"Q14584"
"TRINITY_DN4755_c0_g1_i18"	"Q14584"
"TRINITY_DN4741_c0_g1_i7"	"Q14584"
"TRINITY_DN70_c12_g1_i3"	"Q14584"
"TRINITY_DN70_c2_g1_i15"	"Q14584"
"TRINITY_DN70_c2_g1_i17"	"Q14584"
"TRINITY_DN70_c2_g1_i20"	"Q14584"
"TRINITY_DN5_c2_g3_i1"	"Q14584"
"TRINITY_DN5_c0_g1_i32"	"Q14584"
"TRINITY_DN5_c14_g1_i1"	"Q14584"
"TRINITY_DN421_c8_g1_i1"	"Q14584"
"TRINITY_DN495_c23_g1_i1"	"Q14584"
"TRINITY_DN15569_c0_g1_i2"	"Q14584"
"TRINITY_DN827_c0_g1_i7"	"Q14584"
"TRINITY_DN8255_c0_g1_i4"	"Q14584"
"TRINITY_DN3605_c0_g1_i1"	"Q14584"
"TRINITY_DN2762_c0_g1_i1"	"Q14584"
"TRINITY_DN2762_c0_g1_i3"	"Q14584"
"TRINITY_DN6700_c0_g1_i12"	"Q14584"
"TRINITY_DN6700_c0_g1_i5"	"Q14584"
"TRINITY_DN299_c0_g1_i4"	"Q14584"
"TRINITY_DN226_c5_g2_i1"	"Q14584"
"TRINITY_DN11868_c1_g1_i3"	"Q14584"
"TRINITY_DN11917_c0_g2_i2"	"Q14584"
"TRINITY_DN8010_c0_g2_i1"	"Q14584"
"TRINITY_DN8010_c0_g2_i5"	"Q14584"
"TRINITY_DN5236_c0_g2_i1"	"Q14584"
"TRINITY_DN6598_c0_g1_i1"	"Q14584"
"TRINITY_DN12336_c0_g2_i1"	"Q14584"
"TRINITY_DN10690_c0_g1_i2"	"Q14584"
"TRINITY_DN25222_c0_g1_i2"	"Q14584"
"TRINITY_DN25222_c0_g1_i6"	"Q14584"
"TRINITY_DN5958_c2_g1_i9"	"Q14584"
"TRINITY_DN5964_c0_g1_i11"	"Q14584"
"TRINITY_DN1476_c8_g1_i2"	"Q14584"
"TRINITY_DN6350_c0_g1_i7"	"Q14584"
"TRINITY_DN9785_c0_g1_i6"	"Q14584"
"TRINITY_DN9752_c0_g1_i7"	"Q14584"
"TRINITY_DN17290_c0_g1_i3"	"Q14584"
"TRINITY_DN3399_c0_g1_i14"	"Q14584"
"TRINITY_DN6485_c1_g1_i1"	"Q14584"
"TRINITY_DN1071_c0_g1_i12"	"Q14584"
"TRINITY_DN1071_c0_g1_i3"	"Q14584"
"TRINITY_DN1071_c0_g1_i8"	"Q14584"
"TRINITY_DN796_c0_g1_i1"	"Q14584"
"TRINITY_DN2284_c2_g1_i1"	"Q14584"
"TRINITY_DN2284_c2_g1_i2"	"Q14584"
"TRINITY_DN2284_c3_g1_i1"	"Q14584"
"TRINITY_DN2284_c3_g2_i1"	"Q14584"
"TRINITY_DN2284_c4_g1_i1"	"Q14584"
"TRINITY_DN1344_c0_g1_i5"	"Q14584"
"TRINITY_DN10193_c1_g1_i12"	"Q14584"
"TRINITY_DN10193_c1_g1_i4"	"Q14584"
"TRINITY_DN6204_c0_g1_i10"	"Q14584"
"TRINITY_DN15968_c0_g1_i1"	"Q14584"
"TRINITY_DN39684_c0_g1_i1"	"Q5NVS7"
"TRINITY_DN39494_c0_g1_i1"	"Q5NVS7"
"TRINITY_DN2737_c0_g1_i3"	"A5WWB6"
"TRINITY_DN2737_c0_g1_i4"	"A5WWB6"
"TRINITY_DN2737_c0_g1_i7"	"A5WWB6"
"TRINITY_DN31984_c0_g1_i1"	"P61222"
"TRINITY_DN6717_c0_g1_i1"	"P61222"
"TRINITY_DN6717_c0_g1_i2"	"P61222"
"TRINITY_DN30820_c0_g1_i1"	"P61222"
"TRINITY_DN26478_c0_g1_i1"	"P61222"
"TRINITY_DN14590_c0_g1_i1"	"P61222"
"TRINITY_DN14590_c0_g1_i2"	"P61222"
"TRINITY_DN2364_c0_g1_i2"	"Q5TTG1"
"TRINITY_DN2744_c0_g2_i1"	"Q9H172"
"TRINITY_DN2744_c0_g2_i2"	"Q9H172"
"TRINITY_DN12751_c0_g1_i3"	"Q6TLF6"
"TRINITY_DN12751_c0_g1_i5"	"Q6TLF6"
"TRINITY_DN29117_c0_g1_i1"	"Q6TLF6"
"TRINITY_DN15159_c0_g1_i2"	"O70293"
"TRINITY_DN39048_c0_g1_i1"	"O70293"
"TRINITY_DN18141_c0_g1_i1"	"O70293"
"TRINITY_DN11556_c0_g1_i1"	"Q5R6B6"
"TRINITY_DN11556_c0_g1_i2"	"Q5R6B6"
"TRINITY_DN11556_c0_g2_i1"	"Q5R6B6"
"TRINITY_DN12092_c0_g1_i3"	"Q6AYZ1"
"TRINITY_DN18968_c0_g1_i1"	"Q9W4E2"
"TRINITY_DN8352_c0_g1_i2"	"Q9W4E2"
"TRINITY_DN8352_c0_g1_i3"	"Q9W4E2"
"TRINITY_DN8352_c0_g1_i4"	"Q9W4E2"
"TRINITY_DN8352_c0_g1_i5"	"Q9W4E2"
"TRINITY_DN8352_c0_g1_i7"	"Q9W4E2"
"TRINITY_DN3111_c0_g1_i2"	"Q9LZF6"
"TRINITY_DN3111_c0_g1_i3"	"Q9LZF6"
"TRINITY_DN3686_c0_g1_i1"	"Q5R7X9"
"TRINITY_DN3686_c0_g1_i2"	"Q5R7X9"
"TRINITY_DN3686_c0_g1_i3"	"Q5R7X9"
"TRINITY_DN40896_c0_g1_i1"	"Q5R7X9"
"TRINITY_DN9271_c0_g1_i1"	"P63081"
"TRINITY_DN12660_c0_g2_i1"	"P28838"
"TRINITY_DN19072_c0_g1_i1"	"P28838"
"TRINITY_DN70_c6_g2_i6"	"Q4R882"
"TRINITY_DN15621_c0_g2_i1"	"Q4R882"
"TRINITY_DN19569_c0_g1_i1"	"Q4R882"
"TRINITY_DN22237_c0_g1_i1"	"O02649"
"TRINITY_DN3251_c0_g1_i1"	"O02649"
"TRINITY_DN3251_c0_g1_i2"	"O02649"
"TRINITY_DN5_c6_g1_i14"	"Q02525"
"TRINITY_DN5_c6_g1_i30"	"Q02525"
"TRINITY_DN495_c6_g3_i2"	"Q02525"
"TRINITY_DN495_c27_g1_i1"	"Q02525"
"TRINITY_DN495_c1_g1_i18"	"Q02525"
"TRINITY_DN495_c1_g1_i19"	"Q02525"
"TRINITY_DN495_c1_g1_i21"	"Q02525"
"TRINITY_DN495_c1_g1_i23"	"Q02525"
"TRINITY_DN495_c1_g1_i25"	"Q02525"
"TRINITY_DN495_c1_g1_i3"	"Q02525"
"TRINITY_DN495_c1_g1_i9"	"Q02525"
"TRINITY_DN11283_c0_g1_i8"	"Q02525"
"TRINITY_DN11249_c0_g1_i8"	"Q02525"
"TRINITY_DN15029_c0_g1_i2"	"Q02525"
"TRINITY_DN15029_c0_g1_i5"	"Q02525"
"TRINITY_DN8024_c0_g1_i11"	"Q02525"
"TRINITY_DN8024_c0_g1_i16"	"Q02525"
"TRINITY_DN8024_c0_g1_i19"	"Q02525"
"TRINITY_DN8024_c0_g1_i3"	"Q02525"
"TRINITY_DN8024_c0_g1_i6"	"Q02525"
"TRINITY_DN8024_c0_g1_i7"	"Q02525"
"TRINITY_DN10043_c0_g3_i3"	"Q02525"
"TRINITY_DN4336_c0_g2_i2"	"Q02525"
"TRINITY_DN8377_c0_g1_i4"	"Q02525"
"TRINITY_DN8377_c0_g1_i7"	"Q02525"
"TRINITY_DN14556_c0_g1_i1"	"Q02525"
"TRINITY_DN14556_c0_g1_i3"	"Q02525"
"TRINITY_DN4190_c1_g1_i1"	"Q02525"
"TRINITY_DN3231_c0_g1_i4"	"Q02525"
"TRINITY_DN11018_c0_g1_i6"	"Q02525"
"TRINITY_DN10367_c0_g1_i1"	"Q02525"
"TRINITY_DN22460_c0_g1_i3"	"Q02525"
"TRINITY_DN22460_c0_g1_i4"	"Q02525"
"TRINITY_DN530_c1_g2_i3"	"Q02525"
"TRINITY_DN8824_c1_g1_i1"	"Q02525"
"TRINITY_DN17290_c0_g1_i1"	"Q02525"
"TRINITY_DN7056_c0_g3_i1"	"Q02525"
"TRINITY_DN3389_c0_g1_i14"	"Q02525"
"TRINITY_DN3389_c0_g1_i2"	"Q02525"
"TRINITY_DN3389_c0_g1_i20"	"Q02525"
"TRINITY_DN3389_c0_g1_i26"	"Q02525"
"TRINITY_DN2461_c0_g1_i4"	"Q02525"
"TRINITY_DN1562_c1_g1_i18"	"Q02525"
"TRINITY_DN1562_c1_g1_i25"	"Q02525"
"TRINITY_DN15305_c0_g1_i2"	"Q02525"
"TRINITY_DN15305_c0_g1_i4"	"Q02525"
"TRINITY_DN5001_c0_g1_i16"	"Q02525"
"TRINITY_DN757_c0_g1_i25"	"Q02525"
"TRINITY_DN757_c0_g1_i7"	"Q02525"
"TRINITY_DN757_c0_g1_i9"	"Q02525"
"TRINITY_DN12858_c0_g1_i3"	"Q02525"
"TRINITY_DN2211_c1_g1_i2"	"Q02525"
"TRINITY_DN2211_c1_g1_i3"	"Q02525"
"TRINITY_DN1340_c2_g1_i1"	"Q02525"
"TRINITY_DN1340_c4_g1_i1"	"Q02525"
"TRINITY_DN1340_c0_g1_i5"	"Q02525"
"TRINITY_DN1340_c0_g1_i8"	"Q02525"
"TRINITY_DN1340_c0_g1_i9"	"Q02525"
"TRINITY_DN18286_c0_g1_i4"	"Q02525"
"TRINITY_DN18286_c0_g1_i7"	"Q02525"
"TRINITY_DN18286_c0_g1_i9"	"Q02525"
"TRINITY_DN2996_c0_g1_i1"	"Q9NS73"
"TRINITY_DN38038_c0_g1_i1"	"P85977"
"TRINITY_DN3004_c9_g1_i1"	"P85977"
"TRINITY_DN5352_c4_g1_i1"	"P85977"
"TRINITY_DN27030_c0_g1_i1"	"Q9BSE5"
"TRINITY_DN3493_c0_g1_i1"	"Q7KNF2"
"TRINITY_DN3493_c0_g1_i2"	"Q7KNF2"
"TRINITY_DN3493_c0_g1_i3"	"Q7KNF2"
"TRINITY_DN3621_c0_g1_i1"	"Q3SZM6"
"TRINITY_DN3621_c0_g1_i2"	"Q3SZM6"
"TRINITY_DN3621_c0_g1_i4"	"Q3SZM6"
"TRINITY_DN3621_c0_g1_i6"	"Q3SZM6"
"TRINITY_DN3621_c0_g1_i8"	"Q3SZM6"
"TRINITY_DN36795_c0_g1_i1"	"O43598"
"TRINITY_DN12516_c0_g1_i1"	"Q5R601"
"TRINITY_DN12516_c0_g1_i2"	"Q5R601"
"TRINITY_DN10488_c0_g1_i1"	"P50399"
"TRINITY_DN38406_c0_g1_i1"	"O75165"
"TRINITY_DN325_c0_g1_i19"	"O75165"
"TRINITY_DN325_c0_g1_i2"	"O75165"
"TRINITY_DN325_c0_g1_i23"	"O75165"
"TRINITY_DN325_c0_g1_i25"	"O75165"
"TRINITY_DN325_c0_g1_i26"	"O75165"
"TRINITY_DN325_c0_g1_i42"	"O75165"
"TRINITY_DN325_c0_g1_i46"	"O75165"
"TRINITY_DN325_c0_g1_i47"	"O75165"
"TRINITY_DN325_c0_g1_i5"	"O75165"
"TRINITY_DN325_c0_g1_i53"	"O75165"
"TRINITY_DN325_c0_g1_i57"	"O75165"
"TRINITY_DN27615_c0_g1_i1"	"Q921M3"
"TRINITY_DN27236_c0_g1_i1"	"Q921M3"
"TRINITY_DN1396_c0_g1_i1"	"Q921M3"
"TRINITY_DN22330_c0_g1_i1"	"Q921M3"
"TRINITY_DN26883_c0_g1_i1"	"Q0Z8U2"
"TRINITY_DN18122_c0_g1_i1"	"Q0Z8U2"
"TRINITY_DN22663_c3_g1_i1"	"Q0Z8U2"
"TRINITY_DN22663_c0_g1_i1"	"Q0Z8U2"
"TRINITY_DN805_c0_g1_i1"	"P18433"
"TRINITY_DN805_c0_g1_i2"	"P18433"
"TRINITY_DN805_c0_g1_i4"	"P18433"
"TRINITY_DN805_c0_g1_i5"	"P18433"
"TRINITY_DN805_c0_g1_i6"	"P18433"
"TRINITY_DN805_c0_g1_i7"	"P18433"
