"Transcript_ID"	"Accession_ID"
"TRINITY_DN3524_c0_g1_i1"	"Q00472"
"TRINITY_DN48_c0_g1_i9"	"Q6PBF0"
"TRINITY_DN48_c0_g1_i5"	"Q6PBF0"
"TRINITY_DN48_c0_g1_i12"	"Q6PBF0"
"TRINITY_DN48_c0_g1_i4"	"Q6PBF0"
"TRINITY_DN48_c0_g1_i14"	"Q6PBF0"
"TRINITY_DN48_c0_g1_i2"	"Q6PBF0"
"TRINITY_DN48_c0_g1_i15"	"Q6PBF0"
"TRINITY_DN48_c0_g1_i6"	"Q6PBF0"
"TRINITY_DN48_c0_g1_i10"	"Q6PBF0"
"TRINITY_DN4117_c0_g1_i1"	"A7SCH8"
"TRINITY_DN137_c0_g1_i1"	"Q2HJ97"
"TRINITY_DN3282_c0_g1_i1"	"Q803X4"
"TRINITY_DN111_c0_g1_i4"	"Q4P0I7"
"TRINITY_DN111_c0_g1_i2"	"Q4P0I7"
"TRINITY_DN111_c0_g1_i1"	"Q4P0I7"
"TRINITY_DN111_c0_g1_i3"	"Q4P0I7"
"TRINITY_DN300_c0_g1_i1"	"P11611"
"TRINITY_DN65_c0_g1_i2"	"Q9CWX9"
"TRINITY_DN717_c0_g1_i1"	"O49289"
"TRINITY_DN28_c0_g1_i15"	"P29356"
"TRINITY_DN28_c0_g1_i2"	"P29356"
"TRINITY_DN28_c0_g1_i11"	"P29356"
"TRINITY_DN28_c0_g1_i17"	"P29356"
"TRINITY_DN28_c0_g1_i8"	"P29356"
"TRINITY_DN28_c0_g1_i12"	"P29356"
"TRINITY_DN28_c0_g1_i1"	"P29356"
"TRINITY_DN28_c0_g1_i4"	"P29356"
"TRINITY_DN28_c0_g1_i7"	"P29356"
"TRINITY_DN28_c0_g1_i14"	"P29356"
"TRINITY_DN28_c0_g1_i9"	"P29356"
"TRINITY_DN1059_c0_g1_i1"	"Q8VCC9"
"TRINITY_DN3068_c0_g1_i1"	"Q8H2T0"
"TRINITY_DN1464_c0_g1_i1"	"Q552C1"
"TRINITY_DN5061_c0_g1_i1"	"A5I5U3"
"TRINITY_DN1215_c0_g1_i1"	"B8B2R4"
"TRINITY_DN481_c0_g1_i4"	"Q9SUR9"
"TRINITY_DN481_c0_g1_i3"	"Q9SUR9"
"TRINITY_DN481_c0_g1_i2"	"Q9SUR9"
"TRINITY_DN481_c0_g1_i1"	"Q9SUR9"
"TRINITY_DN3867_c0_g1_i1"	"Q6IUY1"
"TRINITY_DN1552_c0_g1_i1"	"Q6IUY1"
"TRINITY_DN1715_c0_g1_i1"	"Q9M291"
"TRINITY_DN561_c0_g1_i1"	"Q9FF55"
"TRINITY_DN827_c0_g1_i1"	"B9F676"
"TRINITY_DN3393_c0_g1_i1"	"Q8VE37"
"TRINITY_DN877_c0_g1_i1"	"Q6NZP1"
"TRINITY_DN814_c0_g1_i1"	"Q6NZP1"
"TRINITY_DN156_c0_g1_i1"	"P50583"
"TRINITY_DN969_c0_g1_i1"	"Q9LU44"
"TRINITY_DN685_c0_g1_i2"	"Q06389"
"TRINITY_DN3076_c0_g1_i2"	"Q06389"
"TRINITY_DN487_c0_g1_i1"	"Q9D964"
"TRINITY_DN2703_c0_g1_i1"	"Q9Y673"
"TRINITY_DN1112_c0_g1_i1"	"Q9M1K2"
"TRINITY_DN1112_c0_g1_i2"	"Q9M1K2"
"TRINITY_DN5018_c0_g1_i1"	"Q9M1K2"
"TRINITY_DN2203_c0_g1_i1"	"Q9M1K2"
"TRINITY_DN1399_c0_g1_i1"	"Q9M1K2"
"TRINITY_DN4242_c0_g1_i1"	"Q6NS23"
"TRINITY_DN1201_c0_g1_i1"	"Q4UB74"
"TRINITY_DN1926_c0_g1_i1"	"P0C0L0"
"TRINITY_DN3928_c0_g1_i1"	"P50108"
"TRINITY_DN2642_c0_g1_i1"	"Q7Z429"
"TRINITY_DN198_c0_g1_i2"	"Q7Z429"
"TRINITY_DN2331_c0_g1_i1"	"Q9Z286"
"TRINITY_DN542_c0_g2_i1"	"Q9Z286"
"TRINITY_DN842_c0_g1_i1"	"P54750"
"TRINITY_DN1701_c0_g1_i1"	"P54750"
"TRINITY_DN69_c0_g1_i1"	"Q2HJ56"
"TRINITY_DN3118_c0_g1_i1"	"Q1JPJ8"
"TRINITY_DN3725_c0_g1_i1"	"A7KAL8"
"TRINITY_DN5224_c0_g1_i1"	"Q8IV38"
"TRINITY_DN1116_c0_g1_i1"	"Q63164"
"TRINITY_DN4072_c0_g1_i1"	"Q63164"
"TRINITY_DN5270_c0_g1_i1"	"Q63164"
"TRINITY_DN1821_c0_g1_i1"	"Q9D7B1"
"TRINITY_DN2823_c0_g1_i1"	"Q9C820"
"TRINITY_DN838_c0_g1_i1"	"O95478"
"TRINITY_DN3562_c0_g1_i1"	"Q9FIB6"
"TRINITY_DN2590_c0_g1_i1"	"Q1RMR2"
"TRINITY_DN1509_c0_g1_i1"	"Q3SZ71"
"TRINITY_DN3805_c0_g1_i1"	"O77783"
"TRINITY_DN355_c0_g1_i1"	"Q39572"
"TRINITY_DN355_c0_g1_i2"	"Q39572"
"TRINITY_DN417_c0_g2_i1"	"A6R7B8"
"TRINITY_DN325_c0_g2_i1"	"Q7K4W1"
"TRINITY_DN325_c0_g1_i1"	"Q7K4W1"
"TRINITY_DN1919_c0_g1_i1"	"Q3Y8L7"
"TRINITY_DN679_c0_g1_i2"	"O94653"
"TRINITY_DN3137_c0_g1_i1"	"O94653"
"TRINITY_DN3494_c0_g1_i1"	"O14048"
"TRINITY_DN4183_c0_g1_i1"	"Q6P8D9"
"TRINITY_DN90_c0_g1_i4"	"Q5RA42"
"TRINITY_DN90_c0_g1_i1"	"Q5RA42"
"TRINITY_DN90_c0_g1_i5"	"Q5RA42"
"TRINITY_DN90_c0_g1_i6"	"Q5RA42"
"TRINITY_DN253_c0_g1_i3"	"Q8T3X9"
"TRINITY_DN253_c0_g1_i1"	"Q8T3X9"
"TRINITY_DN253_c0_g1_i2"	"Q8T3X9"
"TRINITY_DN3677_c0_g1_i1"	"Q11120"
"TRINITY_DN3119_c0_g1_i1"	"O04928"
"TRINITY_DN1937_c0_g1_i1"	"Q869Y7"
"TRINITY_DN2434_c0_g1_i1"	"Q8KCD8"
"TRINITY_DN1485_c0_g1_i1"	"Q962P8"
"TRINITY_DN1330_c0_g1_i2"	"P62944"
"TRINITY_DN582_c0_g5_i1"	"P40796"
"TRINITY_DN2903_c0_g1_i1"	"Q6ZQ08"
"TRINITY_DN3081_c0_g1_i1"	"Q6ZQ08"
"TRINITY_DN4644_c0_g1_i1"	"Q550C1"
"TRINITY_DN3236_c0_g1_i1"	"Q8N357"
"TRINITY_DN1363_c0_g1_i1"	"Q8N357"
"TRINITY_DN2093_c0_g1_i1"	"Q06827"
"TRINITY_DN220_c0_g1_i1"	"Q06827"
"TRINITY_DN3451_c0_g1_i1"	"Q06827"
"TRINITY_DN142_c0_g1_i6"	"Q06827"
"TRINITY_DN142_c0_g1_i7"	"Q06827"
"TRINITY_DN142_c0_g1_i2"	"Q06827"
"TRINITY_DN5033_c0_g1_i1"	"Q07DZ7"
"TRINITY_DN2744_c0_g1_i1"	"Q559A0"
"TRINITY_DN5262_c0_g1_i1"	"O01305"
"TRINITY_DN2036_c0_g1_i1"	"Q80V31"
"TRINITY_DN1106_c1_g2_i1"	"Q9MBF8"
"TRINITY_DN1106_c0_g1_i1"	"Q9MBF8"
"TRINITY_DN4321_c0_g1_i1"	"Q9MBF8"
"TRINITY_DN1840_c0_g1_i1"	"Q9MBF8"
"TRINITY_DN4086_c0_g1_i1"	"Q54M20"
"TRINITY_DN4096_c0_g1_i1"	"Q54M20"
"TRINITY_DN1573_c0_g1_i1"	"Q54M20"
"TRINITY_DN2941_c0_g1_i1"	"Q5AWD4"
"TRINITY_DN5047_c0_g1_i1"	"Q9P0S9"
"TRINITY_DN525_c0_g1_i1"	"Q91VN6"
"TRINITY_DN3096_c0_g1_i1"	"Q91WS0"
"TRINITY_DN1098_c0_g1_i1"	"Q61CA3"
"TRINITY_DN1655_c0_g1_i1"	"Q9CXW3"
"TRINITY_DN3519_c0_g1_i1"	"O45293"
"TRINITY_DN575_c0_g1_i1"	"O45293"
"TRINITY_DN178_c0_g1_i1"	"Q9LZK5"
"TRINITY_DN178_c0_g1_i3"	"Q9LZK5"
"TRINITY_DN4678_c0_g1_i1"	"B8D0B3"
"TRINITY_DN5192_c0_g1_i1"	"Q39575"
"TRINITY_DN4035_c0_g1_i1"	"Q39575"
"TRINITY_DN5290_c0_g1_i1"	"Q39575"
"TRINITY_DN951_c0_g2_i1"	"Q39575"
"TRINITY_DN3316_c0_g1_i1"	"Q39575"
"TRINITY_DN1808_c0_g1_i1"	"Q39575"
"TRINITY_DN3684_c0_g1_i1"	"Q941I6"
"TRINITY_DN3372_c0_g1_i1"	"Q4VBT5"
"TRINITY_DN1002_c0_g1_i1"	"Q9V3S9"
"TRINITY_DN383_c0_g1_i3"	"Q5B020"
"TRINITY_DN383_c0_g1_i1"	"Q5B020"
"TRINITY_DN383_c0_g1_i2"	"Q5B020"
"TRINITY_DN2778_c0_g1_i1"	"Q8L850"
"TRINITY_DN971_c0_g1_i2"	"Q9LZ17"
"TRINITY_DN971_c0_g1_i1"	"Q9LZ17"
"TRINITY_DN1683_c0_g2_i1"	"Q9Y7M7"
"TRINITY_DN2389_c0_g1_i1"	"Q6K3R5"
"TRINITY_DN3056_c0_g1_i1"	"P9WQE9"
"TRINITY_DN2309_c0_g1_i1"	"Q5RFT1"
"TRINITY_DN1058_c0_g1_i1"	"Q5RFT1"
"TRINITY_DN3143_c0_g1_i1"	"Q7SXW4"
"TRINITY_DN1422_c0_g1_i1"	"Q9V3P6"
"TRINITY_DN1760_c0_g1_i2"	"B9DKR5"
"TRINITY_DN1760_c0_g1_i4"	"B9DKR5"
"TRINITY_DN1760_c0_g1_i3"	"B9DKR5"
"TRINITY_DN1760_c0_g1_i5"	"B9DKR5"
"TRINITY_DN4207_c0_g1_i1"	"Q4N4N8"
"TRINITY_DN4936_c0_g1_i1"	"Q4N4N8"
"TRINITY_DN289_c0_g1_i2"	"Q504N0"
"TRINITY_DN504_c0_g1_i1"	"P21616"
"TRINITY_DN1529_c0_g1_i1"	"P21616"
"TRINITY_DN5257_c0_g1_i1"	"Q99394"
"TRINITY_DN4865_c0_g1_i1"	"A4IG32"
"TRINITY_DN1943_c0_g2_i1"	"Q9P2D7"
"TRINITY_DN4122_c0_g1_i1"	"Q9P2D7"
"TRINITY_DN3226_c0_g1_i1"	"Q9P2D7"
"TRINITY_DN1480_c0_g1_i1"	"Q9P2D7"
"TRINITY_DN4888_c0_g1_i1"	"Q9P2D7"
"TRINITY_DN1543_c0_g1_i1"	"Q9P2D7"
"TRINITY_DN1534_c0_g2_i1"	"Q9P2D7"
"TRINITY_DN1534_c0_g3_i1"	"Q9P2D7"
"TRINITY_DN5305_c0_g1_i1"	"Q9P2D7"
"TRINITY_DN857_c0_g1_i3"	"P02402"
"TRINITY_DN857_c0_g1_i2"	"P02402"
"TRINITY_DN3913_c0_g1_i1"	"P02402"
"TRINITY_DN4869_c0_g1_i1"	"P02402"
"TRINITY_DN495_c0_g1_i1"	"P49020"
"TRINITY_DN495_c0_g1_i2"	"P49020"
"TRINITY_DN495_c0_g1_i4"	"P49020"
"TRINITY_DN495_c0_g1_i3"	"P49020"
"TRINITY_DN1971_c0_g1_i1"	"Q6NPL9"
"TRINITY_DN4791_c0_g1_i1"	"Q9LPM9"
"TRINITY_DN4291_c0_g1_i1"	"A7YWC4"
"TRINITY_DN2543_c0_g1_i1"	"Q9VTE5"
"TRINITY_DN2004_c0_g1_i1"	"Q5FWF4"
"TRINITY_DN4502_c0_g1_i1"	"Q5FWF4"
"TRINITY_DN1693_c0_g1_i1"	"Q9LVA7"
"TRINITY_DN5144_c0_g1_i1"	"P20397"
"TRINITY_DN2456_c0_g1_i1"	"O35648"
"TRINITY_DN2691_c0_g1_i1"	"P72780"
"TRINITY_DN2973_c0_g1_i1"	"Q9QYJ4"
"TRINITY_DN3436_c0_g1_i1"	"Q9UVT8"
"TRINITY_DN890_c0_g1_i1"	"Q75JD5"
"TRINITY_DN684_c0_g1_i1"	"Q75JD5"
"TRINITY_DN1438_c0_g1_i1"	"Q9DE27"
"TRINITY_DN2882_c0_g1_i1"	"O75808"
"TRINITY_DN1248_c0_g1_i1"	"P0CS66"
"TRINITY_DN36_c0_g1_i5"	"Q24F59"
"TRINITY_DN36_c0_g1_i2"	"Q24F59"
"TRINITY_DN36_c0_g1_i1"	"Q24F59"
"TRINITY_DN36_c0_g1_i3"	"Q24F59"
"TRINITY_DN32_c0_g1_i2"	"O48557"
"TRINITY_DN32_c0_g1_i1"	"O48557"
"TRINITY_DN851_c0_g1_i1"	"Q9P2L0"
"TRINITY_DN5193_c0_g1_i1"	"Q9P2L0"
"TRINITY_DN1748_c0_g1_i1"	"Q11183"
"TRINITY_DN4073_c0_g1_i1"	"Q5BKR2"
"TRINITY_DN59_c0_g1_i2"	"P51414"
"TRINITY_DN59_c0_g1_i1"	"P51414"
"TRINITY_DN2336_c0_g1_i1"	"O00400"
"TRINITY_DN532_c0_g1_i1"	"O00400"
"TRINITY_DN1787_c0_g1_i1"	"Q7KWX9"
"TRINITY_DN1575_c0_g1_i1"	"Q8W0Z9"
"TRINITY_DN3879_c0_g1_i1"	"A8JUV0"
"TRINITY_DN2496_c0_g1_i1"	"Q09325"
"TRINITY_DN5119_c0_g1_i1"	"Q924N4"
"TRINITY_DN2843_c0_g1_i1"	"Q924N4"
"TRINITY_DN3058_c0_g1_i1"	"Q924N4"
"TRINITY_DN1287_c0_g1_i1"	"Q924N4"
"TRINITY_DN2651_c0_g1_i1"	"Q9JI38"
"TRINITY_DN4251_c0_g1_i1"	"D4AVD4"
"TRINITY_DN177_c0_g1_i4"	"P31851"
"TRINITY_DN177_c0_g1_i2"	"P31851"
"TRINITY_DN177_c0_g1_i3"	"P31851"
"TRINITY_DN177_c0_g1_i1"	"P31851"
"TRINITY_DN3171_c0_g1_i1"	"Q39592"
"TRINITY_DN898_c0_g1_i1"	"Q2HJ74"
"TRINITY_DN1945_c0_g1_i1"	"Q2HJ74"
"TRINITY_DN4751_c0_g1_i1"	"O35245"
"TRINITY_DN4185_c0_g1_i1"	"Q5ZIW5"
"TRINITY_DN5178_c0_g1_i1"	"B8EML2"
"TRINITY_DN3557_c0_g1_i1"	"Q0WMV8"
"TRINITY_DN3624_c0_g1_i2"	"Q9Z5B5"
"TRINITY_DN2094_c0_g1_i1"	"Q6P6G5"
"TRINITY_DN4735_c0_g1_i1"	"P92939"
"TRINITY_DN313_c0_g1_i1"	"P92939"
"TRINITY_DN458_c0_g2_i1"	"Q9VJ79"
"TRINITY_DN2670_c0_g1_i1"	"Q9VJ79"
"TRINITY_DN5035_c0_g1_i1"	"P25867"
"TRINITY_DN2481_c0_g1_i1"	"Q94490"
"TRINITY_DN219_c0_g1_i1"	"C1A6R5"
"TRINITY_DN1990_c0_g1_i1"	"Q8N5L8"
"TRINITY_DN660_c0_g1_i1"	"O42248"
"TRINITY_DN4770_c0_g1_i1"	"Q8K596"
"TRINITY_DN4330_c0_g1_i1"	"Q8K596"
"TRINITY_DN4896_c0_g1_i1"	"Q8K596"
"TRINITY_DN1365_c0_g1_i1"	"Q99956"
"TRINITY_DN2909_c0_g1_i1"	"Q2T9M4"
"TRINITY_DN55_c0_g2_i1"	"P62783"
"TRINITY_DN55_c0_g1_i1"	"P62783"
"TRINITY_DN846_c0_g1_i1"	"Q9ATY5"
"TRINITY_DN4690_c0_g1_i1"	"Q9ATY5"
"TRINITY_DN2054_c0_g1_i1"	"Q4R6X9"
"TRINITY_DN1455_c0_g2_i1"	"Q0J2L7"
"TRINITY_DN2130_c0_g1_i1"	"Q9S281"
"TRINITY_DN2162_c0_g1_i1"	"Q2TAC6"
"TRINITY_DN4009_c0_g1_i1"	"Q95XX1"
"TRINITY_DN96_c0_g1_i3"	"Q9UKM7"
"TRINITY_DN1614_c0_g1_i1"	"O44411"
"TRINITY_DN1614_c0_g1_i2"	"O44411"
"TRINITY_DN1614_c0_g1_i3"	"O44411"
"TRINITY_DN2686_c0_g1_i1"	"P53470"
"TRINITY_DN3803_c0_g1_i1"	"O94565"
"TRINITY_DN3924_c0_g1_i1"	"O94565"
"TRINITY_DN2989_c0_g1_i1"	"Q9UQ07"
"TRINITY_DN1774_c0_g1_i1"	"Q9UQ07"
"TRINITY_DN4786_c0_g1_i1"	"P50851"
"TRINITY_DN367_c0_g1_i1"	"A0BD92"
"TRINITY_DN1274_c0_g1_i2"	"Q92462"
"TRINITY_DN1274_c0_g1_i1"	"Q92462"
"TRINITY_DN4429_c0_g1_i1"	"Q8H4D4"
"TRINITY_DN1161_c0_g1_i1"	"O14040"
"TRINITY_DN5028_c0_g1_i1"	"Q54UP9"
"TRINITY_DN1869_c0_g1_i1"	"Q55EJ3"
"TRINITY_DN3565_c0_g1_i1"	"Q8RX66"
"TRINITY_DN3858_c0_g1_i1"	"Q9Y2D2"
"TRINITY_DN3597_c0_g1_i2"	"O82201"
"TRINITY_DN2049_c0_g1_i1"	"Q54JH4"
"TRINITY_DN81_c0_g1_i13"	"O99252"
"TRINITY_DN81_c0_g1_i14"	"O99252"
"TRINITY_DN81_c0_g1_i28"	"O99252"
"TRINITY_DN81_c0_g1_i1"	"O99252"
"TRINITY_DN81_c0_g1_i10"	"O99252"
"TRINITY_DN81_c0_g1_i20"	"O99252"
"TRINITY_DN81_c0_g1_i16"	"O99252"
"TRINITY_DN2969_c0_g1_i2"	"O99252"
"TRINITY_DN371_c0_g1_i2"	"O59737"
"TRINITY_DN371_c0_g1_i1"	"O59737"
"TRINITY_DN546_c0_g1_i1"	"Q09727"
"TRINITY_DN753_c0_g1_i1"	"Q40784"
"TRINITY_DN103_c0_g1_i3"	"Q96361"
"TRINITY_DN103_c0_g1_i1"	"Q96361"
"TRINITY_DN103_c0_g1_i2"	"Q96361"
"TRINITY_DN85_c0_g1_i1"	"P46575"
"TRINITY_DN3802_c0_g1_i1"	"Q9C5M0"
"TRINITY_DN773_c0_g2_i1"	"Q9CB01"
"TRINITY_DN4381_c0_g1_i1"	"O88986"
"TRINITY_DN2312_c0_g1_i2"	"Q54I57"
"TRINITY_DN351_c0_g2_i2"	"Q54I57"
"TRINITY_DN351_c0_g2_i1"	"Q54I57"
"TRINITY_DN66_c0_g1_i2"	"Q9DG68"
"TRINITY_DN66_c0_g1_i1"	"Q9DG68"
"TRINITY_DN1896_c0_g1_i1"	"Q8CBY8"
"TRINITY_DN82_c0_g2_i1"	"Q9LZH9"
"TRINITY_DN122_c0_g1_i1"	"Q86KU2"
"TRINITY_DN172_c0_g1_i1"	"Q01780"
"TRINITY_DN172_c0_g2_i1"	"Q01780"
"TRINITY_DN3961_c0_g1_i1"	"P33731"
"TRINITY_DN624_c0_g1_i1"	"W5PFI3"
"TRINITY_DN2838_c0_g1_i1"	"P36774"
"TRINITY_DN674_c0_g1_i1"	"Q42560"
"TRINITY_DN643_c0_g1_i1"	"O33465"
"TRINITY_DN2530_c0_g1_i1"	"Q54RJ1"
"TRINITY_DN2829_c0_g1_i1"	"Q54RJ1"
"TRINITY_DN2329_c0_g1_i1"	"Q54RJ1"
"TRINITY_DN4270_c0_g1_i2"	"Q9SYP1"
"TRINITY_DN1941_c0_g4_i1"	"Q9SYP1"
"TRINITY_DN1189_c0_g1_i1"	"A6N6J5"
"TRINITY_DN2472_c0_g1_i1"	"A6N6J5"
"TRINITY_DN3415_c0_g1_i1"	"B6SHG7"
"TRINITY_DN3264_c0_g1_i1"	"Q869S7"
"TRINITY_DN959_c0_g1_i1"	"Q39230"
"TRINITY_DN2883_c0_g1_i1"	"Q22000"
"TRINITY_DN2149_c0_g1_i1"	"Q22000"
"TRINITY_DN1879_c0_g1_i1"	"Q22000"
"TRINITY_DN3606_c0_g1_i1"	"Q9T0D6"
"TRINITY_DN5219_c0_g1_i1"	"Q96RW7"
"TRINITY_DN5265_c0_g1_i1"	"Q96RW7"
"TRINITY_DN4317_c0_g1_i1"	"Q96RW7"
"TRINITY_DN2878_c0_g1_i1"	"Q96RW7"
"TRINITY_DN13_c0_g2_i1"	"Q9XHS0"
"TRINITY_DN13_c0_g2_i2"	"Q9XHS0"
"TRINITY_DN13_c0_g1_i1"	"Q9XHS0"
"TRINITY_DN1608_c0_g1_i1"	"Q9H7B2"
"TRINITY_DN1011_c0_g1_i1"	"Q8L7A9"
"TRINITY_DN71_c0_g2_i1"	"O15865"
"TRINITY_DN915_c0_g1_i1"	"O15865"
"TRINITY_DN738_c0_g2_i1"	"O15865"
"TRINITY_DN1316_c0_g2_i1"	"O15865"
"TRINITY_DN2013_c0_g1_i1"	"Q29RB1"
"TRINITY_DN2655_c0_g1_i1"	"Q6DRC4"
"TRINITY_DN3341_c0_g1_i1"	"Q6DRC4"
"TRINITY_DN5199_c0_g1_i1"	"Q9UI17"
"TRINITY_DN2512_c0_g1_i1"	"Q9UI17"
"TRINITY_DN2496_c0_g1_i2"	"P26572"
"TRINITY_DN590_c0_g1_i2"	"P0CR38"
"TRINITY_DN590_c0_g1_i1"	"P0CR38"
"TRINITY_DN1228_c0_g1_i3"	"Q9SYM4"
"TRINITY_DN89_c0_g1_i2"	"P51817"
"TRINITY_DN89_c0_g1_i3"	"P51817"
"TRINITY_DN2840_c0_g1_i1"	"P51817"
"TRINITY_DN551_c0_g1_i1"	"P31244"
"TRINITY_DN4369_c0_g1_i1"	"P35251"
"TRINITY_DN4356_c0_g1_i1"	"P46686"
"TRINITY_DN925_c0_g2_i1"	"Q95ZQ4"
"TRINITY_DN1025_c0_g1_i1"	"Q95ZQ4"
"TRINITY_DN4123_c0_g1_i1"	"P42036"
"TRINITY_DN3401_c0_g1_i1"	"Q9VKY2"
"TRINITY_DN4897_c0_g1_i1"	"Q54TW0"
"TRINITY_DN1005_c0_g1_i1"	"Q00248"
"TRINITY_DN3989_c0_g1_i1"	"Q5R7P3"
"TRINITY_DN648_c0_g3_i1"	"Q7XPJ0"
"TRINITY_DN5248_c0_g1_i1"	"Q7XPJ0"
"TRINITY_DN2542_c0_g1_i1"	"P9WQ35"
"TRINITY_DN1910_c0_g1_i1"	"P9WQ35"
"TRINITY_DN4503_c0_g1_i1"	"O64642"
"TRINITY_DN1977_c0_g1_i1"	"O64642"
"TRINITY_DN541_c0_g2_i1"	"O64642"
"TRINITY_DN370_c0_g1_i2"	"O64642"
"TRINITY_DN370_c0_g1_i1"	"O64642"
"TRINITY_DN2724_c0_g1_i1"	"Q9LT02"
"TRINITY_DN287_c0_g1_i1"	"Q9LT02"
"TRINITY_DN287_c0_g2_i1"	"Q9LT02"
"TRINITY_DN3998_c0_g1_i1"	"Q9LT02"
"TRINITY_DN3021_c0_g1_i1"	"C6AR33"
"TRINITY_DN4913_c0_g1_i1"	"P32337"
"TRINITY_DN5166_c0_g1_i1"	"Q8MY12"
"TRINITY_DN2024_c0_g2_i1"	"P47816"
"TRINITY_DN5159_c0_g1_i1"	"Q10074"
"TRINITY_DN829_c0_g1_i1"	"Q9VBX1"
"TRINITY_DN2318_c0_g1_i1"	"Q9VBX1"
"TRINITY_DN246_c0_g1_i2"	"Q8TD57"
"TRINITY_DN616_c0_g1_i1"	"Q8TD57"
"TRINITY_DN3166_c0_g2_i1"	"Q8TD57"
"TRINITY_DN4113_c0_g1_i1"	"Q8TD57"
"TRINITY_DN3373_c0_g1_i1"	"Q8TD57"
"TRINITY_DN879_c0_g1_i1"	"Q9SBJ1"
"TRINITY_DN4830_c0_g1_i1"	"P21342"
"TRINITY_DN1042_c0_g1_i4"	"Q8NSH8"
"TRINITY_DN1042_c0_g1_i3"	"Q8NSH8"
"TRINITY_DN4862_c0_g1_i1"	"F4I3B3"
"TRINITY_DN1667_c0_g1_i1"	"Q90WU3"
"TRINITY_DN1695_c0_g1_i2"	"Q9Z2I0"
"TRINITY_DN5110_c0_g1_i1"	"P45951"
"TRINITY_DN2545_c0_g1_i2"	"A0A1B4XBG9"
"TRINITY_DN2545_c0_g1_i3"	"A0A1B4XBG9"
"TRINITY_DN3142_c0_g1_i1"	"Q59022"
"TRINITY_DN485_c0_g1_i1"	"Q9HFY6"
"TRINITY_DN4201_c0_g1_i1"	"Q2QAV0"
"TRINITY_DN4003_c0_g1_i1"	"Q2QAV0"
"TRINITY_DN2421_c0_g1_i1"	"Q2QAV0"
"TRINITY_DN2498_c0_g1_i1"	"Q2QAV0"
"TRINITY_DN2975_c0_g1_i2"	"P55931"
"TRINITY_DN1423_c0_g1_i1"	"Q3A2U5"
"TRINITY_DN636_c0_g3_i1"	"P14068"
"TRINITY_DN5263_c0_g1_i1"	"Q05493"
"TRINITY_DN2676_c1_g1_i1"	"Q7TXM0"
"TRINITY_DN1834_c0_g1_i1"	"Q7TXM0"
"TRINITY_DN3413_c0_g1_i1"	"Q61211"
"TRINITY_DN282_c0_g1_i4"	"Q39584"
"TRINITY_DN282_c0_g1_i8"	"Q39584"
"TRINITY_DN282_c0_g1_i5"	"Q39584"
"TRINITY_DN282_c0_g1_i6"	"Q39584"
"TRINITY_DN282_c0_g1_i1"	"Q39584"
"TRINITY_DN282_c0_g1_i7"	"Q39584"
"TRINITY_DN282_c0_g1_i3"	"Q39584"
"TRINITY_DN282_c0_g1_i9"	"Q39584"
"TRINITY_DN2015_c0_g1_i1"	"Q53HC9"
"TRINITY_DN4726_c0_g1_i1"	"P34600"
"TRINITY_DN1572_c0_g1_i1"	"O12947"
"TRINITY_DN4901_c0_g1_i1"	"P05389"
"TRINITY_DN1199_c0_g2_i1"	"Q8NI77"
"TRINITY_DN2100_c0_g2_i1"	"P43010"
"TRINITY_DN489_c0_g1_i1"	"Q3U2U7"
"TRINITY_DN1942_c0_g1_i1"	"Q54G21"
"TRINITY_DN4511_c0_g1_i1"	"Q64M78"
"TRINITY_DN2579_c0_g1_i1"	"Q64M78"
"TRINITY_DN4885_c0_g1_i1"	"Q64M78"
"TRINITY_DN3027_c0_g1_i1"	"Q64M78"
"TRINITY_DN145_c0_g1_i1"	"Q5XGY1"
"TRINITY_DN145_c0_g1_i2"	"Q5XGY1"
"TRINITY_DN609_c0_g1_i1"	"A3LXL0"
"TRINITY_DN3717_c0_g1_i1"	"Q02647"
"TRINITY_DN3309_c0_g1_i1"	"Q12611"
"TRINITY_DN4182_c0_g1_i1"	"Q4R6P7"
"TRINITY_DN715_c0_g1_i1"	"Q9P4X3"
"TRINITY_DN73_c0_g1_i1"	"Q22235"
"TRINITY_DN97_c0_g1_i1"	"Q22235"
"TRINITY_DN201_c0_g1_i1"	"Q22235"
"TRINITY_DN2259_c0_g1_i1"	"Q8N1B4"
"TRINITY_DN2266_c0_g1_i1"	"P43712"
"TRINITY_DN5060_c0_g1_i1"	"Q1JQ66"
"TRINITY_DN2759_c0_g1_i1"	"Q9XWU8"
"TRINITY_DN92_c0_g1_i1"	"Q7SBC6"
"TRINITY_DN92_c0_g2_i2"	"Q7SBC6"
"TRINITY_DN4204_c0_g1_i1"	"Q4S4I5"
"TRINITY_DN91_c0_g2_i1"	"O42820"
"TRINITY_DN1348_c0_g2_i1"	"O42820"
"TRINITY_DN4666_c0_g1_i1"	"Q55ED4"
"TRINITY_DN4659_c0_g1_i1"	"Q95JX4"
"TRINITY_DN5032_c0_g1_i1"	"Q86A77"
"TRINITY_DN3449_c0_g1_i1"	"Q9QZD4"
"TRINITY_DN659_c0_g1_i4"	"Q3TFK5"
"TRINITY_DN659_c0_g1_i2"	"Q3TFK5"
"TRINITY_DN659_c0_g1_i1"	"Q3TFK5"
"TRINITY_DN3239_c0_g1_i1"	"Q12271"
"TRINITY_DN2822_c0_g1_i1"	"Q08211"
